GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	Gene3D	G3DSA:3.30.1490.20		129	207	6.2E-9	T	03-11-2020	IPR013815	ATP-grasp fold, subdomain 1	GO:0005524
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	Gene3D	G3DSA:3.30.470.20		208	348	1.0E-34	T	03-11-2020
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	SMART	SM01210		349	443	6.0E-12	T	03-11-2020	IPR020560	Phosphoribosylglycinamide synthetase, C-domain	GO:0004637|GO:0009113
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	SUPERFAMILY	SSF51246		350	439	3.06E-12	T	03-11-2020	IPR011054	Rudiment single hybrid motif	
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	Pfam	PF02843	Phosphoribosylglycinamide synthetase, C domain	353	439	3.5E-10	T	03-11-2020	IPR020560	Phosphoribosylglycinamide synthetase, C-domain	GO:0004637|GO:0009113
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	SUPERFAMILY	SSF56059		110	341	8.37E-35	T	03-11-2020
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	ProSiteProfiles	PS50975	ATP-grasp fold profile.	115	336	25.923	T	03-11-2020	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	SMART	SM01209		109	316	1.4E-67	T	03-11-2020
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	Gene3D	G3DSA:3.40.50.20		5	101	4.4E-19	T	03-11-2020
GCA_000017945-FLGBHGLA_01670	c8d970071948caa955341d0cffa73c6c	461	PANTHER	PTHR43472		5	445	9.5E-118	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Gene3D	G3DSA:2.20.25.410		824	870	1.1E-9	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Gene3D	G3DSA:1.10.132.30		640	786	1.2E-73	T	03-11-2020	IPR038120	RNA polymerase Rpb1, funnel domain superfamily	
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Gene3D	G3DSA:2.40.40.20		313	483	2.2E-70	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	TIGRFAM	TIGR02390	RNA_pol_rpoA1: DNA-directed RNA polymerase subunit A'	4	867	0.0	T	03-11-2020	IPR012758	DNA-directed RNA polymerase subunit A' (Rpo1N)	GO:0003677|GO:0003899|GO:0006351|GO:0008270
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Gene3D	G3DSA:1.20.120.1280		236	286	2.0E-10	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Gene3D	G3DSA:1.20.120.1280		1	117	7.8E-25	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	SUPERFAMILY	SSF64484		6	863	6.41E-278	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Pfam	PF04997	RNA polymerase Rpb1, domain 1	5	321	1.7E-87	T	03-11-2020	IPR007080	RNA polymerase Rpb1, domain 1	GO:0003677|GO:0003899|GO:0006351
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	SMART	SM00663		213	517	9.9E-171	T	03-11-2020	IPR006592	RNA polymerase, N-terminal	GO:0003677|GO:0003899|GO:0006351
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	PANTHER	PTHR19376		4	857	8.4E-279	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Pfam	PF05000	RNA polymerase Rpb1, domain 4	672	778	2.8E-26	T	03-11-2020	IPR007083	RNA polymerase Rpb1, domain 4	GO:0003677|GO:0003899|GO:0006351
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Coils	Coil		654	681	-	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Gene3D	G3DSA:3.30.1490.180		356	420	2.2E-70	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	PANTHER	PTHR19376:SF37		4	857	8.4E-279	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	CDD	cd02582	RNAP_archeal_A'	4	860	0.0	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Pfam	PF00623	RNA polymerase Rpb1, domain 2	323	489	9.2E-65	T	03-11-2020	IPR000722	RNA polymerase, alpha subunit	GO:0003677|GO:0003899|GO:0006351
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Gene3D	G3DSA:1.10.274.100		495	639	1.2E-73	T	03-11-2020
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Pfam	PF04983	RNA polymerase Rpb1, domain 3	492	647	3.3E-26	T	03-11-2020	IPR007066	RNA polymerase Rpb1, domain 3	GO:0003677|GO:0003899|GO:0006351
GCA_000008085-CALJACFG_05290	3299e073670170f7a226db8f05b402a0	870	Pfam	PF04998	RNA polymerase Rpb1, domain 5	785	851	1.5E-18	T	03-11-2020	IPR007081	RNA polymerase Rpb1, domain 5	GO:0003677|GO:0003899|GO:0006351
GCA_000017945-FLGBHGLA_00930	fb90aca24e0783a977ec5dce48d75139	204	PANTHER	PTHR41173		3	200	2.7E-51	T	03-11-2020	IPR014856	PIN-domain ribonuclease	
GCA_000017945-FLGBHGLA_00930	fb90aca24e0783a977ec5dce48d75139	204	Pfam	PF08745	PINc domain ribonuclease	3	198	3.2E-70	T	03-11-2020	IPR014856	PIN-domain ribonuclease	
GCA_000017945-FLGBHGLA_00930	fb90aca24e0783a977ec5dce48d75139	204	Hamap	MF_01078	UPF0278 protein <locus_tag>.	1	200	32.989	T	03-11-2020	IPR014856	PIN-domain ribonuclease	
GCA_000017945-FLGBHGLA_00930	fb90aca24e0783a977ec5dce48d75139	204	TIGRFAM	TIGR03875	RNA_lig_partner: RNA ligase partner, MJ_0950 family	3	197	3.4E-63	T	03-11-2020	IPR014856	PIN-domain ribonuclease	
GCA_000017945-FLGBHGLA_00930	fb90aca24e0783a977ec5dce48d75139	204	SUPERFAMILY	SSF88723		85	197	9.25E-9	T	03-11-2020	IPR029060	PIN-like domain superfamily	
GCA_000008085-CALJACFG_01290	d13661eba6330e1fb6c2b5e2f93a2d03	253	PANTHER	PTHR42663:SF5		2	251	1.6E-61	T	03-11-2020
GCA_000008085-CALJACFG_01290	d13661eba6330e1fb6c2b5e2f93a2d03	253	Pfam	PF12706	Beta-lactamase superfamily domain	33	216	9.6E-19	T	03-11-2020	IPR001279	Metallo-beta-lactamase	
GCA_000008085-CALJACFG_01290	d13661eba6330e1fb6c2b5e2f93a2d03	253	CDD	cd07741	metallo-hydrolase-like_MBL-fold	3	215	1.20253E-101	T	03-11-2020
GCA_000008085-CALJACFG_01290	d13661eba6330e1fb6c2b5e2f93a2d03	253	PANTHER	PTHR42663		2	251	1.6E-61	T	03-11-2020
GCA_000008085-CALJACFG_01290	d13661eba6330e1fb6c2b5e2f93a2d03	253	SUPERFAMILY	SSF56281		1	251	2.75E-45	T	03-11-2020	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	
GCA_000008085-CALJACFG_01290	d13661eba6330e1fb6c2b5e2f93a2d03	253	SMART	SM00849		13	215	0.0028	T	03-11-2020	IPR001279	Metallo-beta-lactamase	
GCA_000008085-CALJACFG_01290	d13661eba6330e1fb6c2b5e2f93a2d03	253	Gene3D	G3DSA:3.60.15.10		1	251	5.1E-40	T	03-11-2020	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	Gene3D	G3DSA:3.40.980.10		9	164	2.1E-37	T	03-11-2020	IPR036425	MoaB/Mog-like domain superfamily	
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	SMART	SM00852		15	159	2.0E-24	T	03-11-2020	IPR001453	MoaB/Mog domain	
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	SUPERFAMILY	SSF53218		11	161	2.09E-34	T	03-11-2020	IPR036425	MoaB/Mog-like domain superfamily	
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	PIRSF	PIRSF006443		1	167	1.8E-43	T	03-11-2020	IPR012245	Molybdenum cofactor biosynthesis protein MoaB	GO:0006777
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	CDD	cd00886	MogA_MoaB	12	162	1.8142E-49	T	03-11-2020	IPR001453	MoaB/Mog domain	
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	TIGRFAM	TIGR00177	molyb_syn: molybdenum cofactor synthesis domain	12	153	1.4E-29	T	03-11-2020	IPR001453	MoaB/Mog domain	
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	Pfam	PF00994	Probable molybdopterin binding domain	15	158	1.5E-29	T	03-11-2020	IPR001453	MoaB/Mog domain	
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	PANTHER	PTHR43232		2	164	3.8E-37	T	03-11-2020	IPR012245	Molybdenum cofactor biosynthesis protein MoaB	GO:0006777
GCA_000017945-FLGBHGLA_00110	948df1b69cf34a14c27125a2080773e1	174	PANTHER	PTHR43232:SF2		2	164	3.8E-37	T	03-11-2020
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	SUPERFAMILY	SSF50447		95	215	3.18E-12	T	03-11-2020	IPR009000	Translation protein, beta-barrel domain superfamily	
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	PANTHER	PTHR11777		4	457	1.3E-69	T	03-11-2020
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	SMART	SM00863		321	364	1.5E-12	T	03-11-2020	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0004812|GO:0005524|GO:0043039
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	Gene3D	G3DSA:3.30.980.10		229	364	8.6E-44	T	03-11-2020
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	Pfam	PF07973	Threonyl and Alanyl tRNA synthetase second additional domain	321	364	3.8E-11	T	03-11-2020	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0004812|GO:0005524|GO:0043039
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	Pfam	PF01411	tRNA synthetases class II (A)	4	161	5.6E-13	T	03-11-2020	IPR018164	Alanyl-tRNA synthetase, class IIc, N-terminal	GO:0000166|GO:0004813|GO:0005524|GO:0006419
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	Gene3D	G3DSA:2.40.30.130		87	164	7.6E-15	T	03-11-2020
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	SUPERFAMILY	SSF55186		222	371	1.57E-41	T	03-11-2020	IPR018163	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily	GO:0000166
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	ProSiteProfiles	PS50860	Alanyl-transfer RNA synthetases family profile.	1	377	32.574	T	03-11-2020	IPR018165	Alanyl-tRNA synthetase, class IIc, core domain	GO:0003676|GO:0004813|GO:0005524|GO:0006419
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	SUPERFAMILY	SSF101353		4	89	1.06E-6	T	03-11-2020	IPR018162	Alanine-tRNA ligase, class IIc, anti-codon-binding domain superfamily	GO:0000166|GO:0004813|GO:0005524|GO:0005737|GO:0006419
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	PANTHER	PTHR11777:SF9		4	457	1.3E-69	T	03-11-2020
GCA_000008085-CALJACFG_02190	c93357f6e39439ff81bd7358fb18b2bd	499	Gene3D	G3DSA:3.30.54.20		293	337	8.6E-44	T	03-11-2020
GCA_000017945-FLGBHGLA_02240	b2fbf36f64e72be71a5f1d8114c486e6	402	Pfam	PF01935	Domain of unknown function DUF87	102	279	8.5E-19	T	03-11-2020	IPR002789	Helicase HerA, central domain	
GCA_000017945-FLGBHGLA_02240	b2fbf36f64e72be71a5f1d8114c486e6	402	CDD	cd02019	NK	119	163	7.11755E-4	T	03-11-2020
GCA_000017945-FLGBHGLA_02240	b2fbf36f64e72be71a5f1d8114c486e6	402	Gene3D	G3DSA:3.40.50.300		91	244	2.4E-12	T	03-11-2020
GCA_000017945-FLGBHGLA_02240	b2fbf36f64e72be71a5f1d8114c486e6	402	Gene3D	G3DSA:3.40.50.300		245	400	4.5E-25	T	03-11-2020
GCA_000017945-FLGBHGLA_02240	b2fbf36f64e72be71a5f1d8114c486e6	402	PANTHER	PTHR42957		96	390	2.0E-37	T	03-11-2020	IPR008571	Helicase HerA	
GCA_000017945-FLGBHGLA_02240	b2fbf36f64e72be71a5f1d8114c486e6	402	SUPERFAMILY	SSF52540		94	391	8.75E-33	T	03-11-2020	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	Pfam	PF00416	Ribosomal protein S13/S18	16	142	1.9E-34	T	03-11-2020	IPR001892	Ribosomal protein S13	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	PIRSF	PIRSF002134		2	153	4.7E-42	T	03-11-2020	IPR001892	Ribosomal protein S13	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	TIGRFAM	TIGR03629	uS13_arch: ribosomal protein uS13	10	153	1.2E-61	T	03-11-2020	IPR019977	Ribosomal protein S13, archaeal	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	ProSiteProfiles	PS50159	Ribosomal protein S13 family profile.	16	146	27.507	T	03-11-2020	IPR001892	Ribosomal protein S13	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	PANTHER	PTHR10871		7	153	2.3E-35	T	03-11-2020
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	Gene3D	G3DSA:4.10.910.10		93	143	7.2E-18	T	03-11-2020	IPR027437	30s ribosomal protein S13, C-terminal	
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	MobiDBLite	mobidb-lite	consensus disorder prediction	136	153	-	T	03-11-2020
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	Gene3D	G3DSA:1.10.8.50		5	81	1.6E-20	T	03-11-2020
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	PANTHER	PTHR10871:SF3		7	153	2.3E-35	T	03-11-2020
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	ProSitePatterns	PS00646	Ribosomal protein S13 signature.	122	135	-	T	03-11-2020	IPR018269	Ribosomal protein S13, conserved site	GO:0003723|GO:0003735|GO:0005840|GO:0006412
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	SUPERFAMILY	SSF46946		14	153	1.31E-34	T	03-11-2020	IPR010979	Ribosomal protein S13-like, H2TH	GO:0003676
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	Hamap	MF_01315	30S ribosomal protein S13 [rpsM].	13	153	23.716	T	03-11-2020	IPR001892	Ribosomal protein S13	GO:0003723|GO:0003735|GO:0005622|GO:0005840|GO:0006412
GCA_000008085-CALJACFG_04890	224ed1ae2cd2bfd7de554f5e06d97fb8	153	MobiDBLite	mobidb-lite	consensus disorder prediction	132	153	-	T	03-11-2020
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	SUPERFAMILY	SSF54211		13	219	1.16E-54	T	03-11-2020	IPR020568	Ribosomal protein S5 domain 2-type fold	
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	Gene3D	G3DSA:3.30.230.70		11	276	1.6E-78	T	03-11-2020	IPR027408	PNPase/RNase PH domain superfamily	
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	PANTHER	PTHR11097:SF14		12	275	4.3E-72	T	03-11-2020
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	Pfam	PF03725	3' exoribonuclease family, domain 2	197	260	7.9E-7	T	03-11-2020	IPR015847	Exoribonuclease, phosphorolytic domain 2	
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	Pfam	PF01138	3' exoribonuclease family, domain 1	36	171	2.7E-30	T	03-11-2020	IPR001247	Exoribonuclease, phosphorolytic domain 1	
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	SUPERFAMILY	SSF55666		191	275	6.73E-20	T	03-11-2020	IPR036345	Exoribonuclease, PH domain 2 superfamily	
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	PANTHER	PTHR11097		12	275	4.3E-72	T	03-11-2020
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	Hamap	MF_00622	Exosome complex component Rrp42 [rrp42].	7	272	43.708	T	03-11-2020	IPR020869	Exosome complex component Rrp42, archaea	GO:0000178|GO:0006401
GCA_000017945-FLGBHGLA_02130	134c5777f854804e3f7573c052cb5ec8	276	CDD	cd11365	RNase_PH_archRRP42	12	267	1.32793E-125	T	03-11-2020	IPR020869	Exosome complex component Rrp42, archaea	GO:0000178|GO:0006401
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Pfam	PF08264	Anticodon-binding domain of tRNA	769	906	3.1E-21	T	03-11-2020	IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding	GO:0004812|GO:0006418
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	SUPERFAMILY	SSF52374		9	737	7.85E-100	T	03-11-2020
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	SUPERFAMILY	SSF47323		756	928	7.66E-30	T	03-11-2020	IPR009080	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Pfam	PF09334	tRNA synthetases class I (M)	36	111	8.2E-12	T	03-11-2020	IPR015413	Methionyl/Leucyl tRNA synthetase	GO:0000166|GO:0004812|GO:0005524|GO:0006418
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Gene3D	G3DSA:3.30.2320.20		881	1018	1.1E-23	T	03-11-2020
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Gene3D	G3DSA:1.10.10.720		912	971	1.1E-23	T	03-11-2020
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	TIGRFAM	TIGR00395	leuS_arch: leucine--tRNA ligase	10	1018	2.4E-282	T	03-11-2020	IPR004493	Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic	GO:0000166|GO:0004823|GO:0005524|GO:0005737|GO:0006429
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	CDD	cd00812	LeuRS_core	481	732	1.43251E-73	T	03-11-2020
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	SUPERFAMILY	SSF50677		258	493	5.23E-29	T	03-11-2020	IPR009008	Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain	GO:0002161|GO:0006418
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	PANTHER	PTHR11946		7	996	8.2E-194	T	03-11-2020
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Gene3D	G3DSA:1.10.730.10		734	856	1.2E-17	T	03-11-2020
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	CDD	cd07959	Anticodon_Ia_Leu_AEc	732	855	1.29124E-32	T	03-11-2020
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Pfam	PF00133	tRNA synthetases class I (I, L, M and V)	174	731	6.7E-40	T	03-11-2020	IPR002300	Aminoacyl-tRNA synthetase, class Ia	GO:0000166|GO:0004812|GO:0005524|GO:0006418
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	PANTHER	PTHR11946:SF51		7	996	8.2E-194	T	03-11-2020	IPR004493	Leucyl-tRNA synthetase, class Ia, archaeal/eukaryotic cytosolic	GO:0000166|GO:0004823|GO:0005524|GO:0005737|GO:0006429
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Hamap	MF_00049_A	Leucine--tRNA ligase [leuS].	8	1018	15.862	T	03-11-2020	IPR020791	Leucine-tRNA ligase, archaeal	GO:0000166|GO:0004823|GO:0005524|GO:0005737|GO:0006429
GCA_000017945-FLGBHGLA_01510	9e8e1ef78d50f1f21d2f5d9d562e4101	1018	Coils	Coil		1017	1018	-	T	03-11-2020
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	Gene3D	G3DSA:3.30.1020.10		144	222	1.3E-26	T	03-11-2020
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	Pfam	PF00578	AhpC/TSA family	5	133	3.4E-31	T	03-11-2020	IPR000866	Alkyl hydroperoxide reductase subunit C/ Thiol specific antioxidant	GO:0016209|GO:0016491|GO:0055114
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	PANTHER	PTHR43503:SF6		1	221	4.1E-87	T	03-11-2020
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	Pfam	PF10417	C-terminal domain of 1-Cys peroxiredoxin	154	200	3.6E-11	T	03-11-2020	IPR019479	Peroxiredoxin, C-terminal	GO:0051920|GO:0055114
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	PANTHER	PTHR43503		1	221	4.1E-87	T	03-11-2020
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	CDD	cd03016	PRX_1cys	4	220	3.6096E-126	T	03-11-2020
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	SUPERFAMILY	SSF52833		1	221	9.68E-67	T	03-11-2020	IPR036249	Thioredoxin-like superfamily	
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	Gene3D	G3DSA:3.40.30.10		2	143	8.0E-46	T	03-11-2020
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	Hamap	MF_00401	Peroxiredoxin.	2	221	51.582	T	03-11-2020	IPR022915	Peroxiredoxin, TDXH subfamily	GO:0051920|GO:0055114
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	PIRSF	PIRSF000239		1	221	5.0E-78	T	03-11-2020	IPR024706	Peroxiredoxin, AhpC-type	
GCA_000008085-CALJACFG_01980	ed1632435f3b5b55c22e8303e2fd7ffc	222	ProSiteProfiles	PS51352	Thioredoxin domain profile.	2	157	16.724	T	03-11-2020	IPR013766	Thioredoxin domain	GO:0045454
